Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_20_268,VGND,li1,126.2700,57.1200,0.000000
FILLER_0_20_265,VGND,li1,125.3500,57.1200,0.000000
FILLER_0_20_262,VGND,li1,123.9700,57.1200,0.000000
FILLER_0_20_253,VGND,li1,119.3700,57.1200,0.000000
FILLER_0_20_251,VGND,li1,118.4500,57.1200,0.000000
FILLER_0_20_248,VGND,li1,117.5300,57.1200,0.000000
FILLER_0_20_245,VGND,li1,116.1500,57.1200,0.000000
FILLER_0_20_242,VGND,li1,114.7700,57.1200,0.000000
FILLER_0_20_231,VGND,li1,109.4800,57.1200,0.000000
FILLER_0_20_222,VGND,li1,105.5700,57.1200,0.000000
FILLER_0_20_219,VGND,li1,104.1900,57.1200,0.000000
FILLER_0_20_206,VGND,li1,97.9800,57.1200,0.000000
FILLER_0_20_203,VGND,li1,96.8300,57.1200,0.000000
FILLER_0_20_194,VGND,li1,92.4600,57.1200,0.000000
FILLER_0_20_191,VGND,li1,91.3100,57.1200,0.000000
FILLER_0_20_188,VGND,li1,89.9300,57.1200,0.000000
FILLER_0_20_175,VGND,li1,83.4900,57.1200,0.000000
FILLER_0_20_172,VGND,li1,82.5700,57.1200,0.000000
FILLER_0_20_169,VGND,li1,81.1900,57.1200,0.000000
FILLER_0_20_166,VGND,li1,79.8100,57.1200,0.000000
FILLER_0_20_163,VGND,li1,78.4300,57.1200,0.000000
FILLER_0_20_150,VGND,li1,71.9900,57.1200,0.000000
FILLER_0_20_147,VGND,li1,71.0700,57.1200,0.000000
FILLER_0_20_144,VGND,li1,69.6900,57.1200,0.000000
FILLER_0_20_141,VGND,li1,68.3100,57.1200,0.000000
FILLER_0_20_137,VGND,li1,66.4700,57.1200,0.000000
FILLER_0_20_134,VGND,li1,65.0900,57.1200,0.000000
FILLER_0_20_131,VGND,li1,63.7100,57.1200,0.000000
FILLER_0_20_128,VGND,li1,62.3300,57.1200,0.000000
FILLER_0_20_125,VGND,li1,60.9500,57.1200,0.000000
FILLER_0_20_103,VGND,li1,50.6000,57.1200,0.000000
FILLER_0_20_100,VGND,li1,49.4500,57.1200,0.000000
FILLER_0_20_97,VGND,li1,48.0700,57.1200,0.000000
FILLER_0_20_94,VGND,li1,46.6900,57.1200,0.000000
FILLER_0_20_91,VGND,li1,45.3100,57.1200,0.000000
FILLER_0_20_83,VGND,li1,41.1700,57.1200,0.000000
FILLER_0_20_75,VGND,li1,37.4900,57.1200,0.000000
FILLER_0_20_72,VGND,li1,36.5700,57.1200,0.000000
FILLER_0_20_69,VGND,li1,35.1900,57.1200,0.000000
FILLER_0_20_56,VGND,li1,28.7500,57.1200,0.000000
FILLER_0_20_53,VGND,li1,27.8300,57.1200,0.000000
FILLER_0_20_50,VGND,li1,26.4500,57.1200,0.000000
FILLER_0_20_43,VGND,li1,22.7700,57.1200,0.000000
FILLER_0_20_40,VGND,li1,21.8500,57.1200,0.000000
FILLER_0_20_21,VGND,li1,12.6500,57.1200,0.000000
FILLER_0_20_6,VGND,li1,5.9800,57.1200,0.000000
FILLER_0_20_3,VGND,li1,4.8300,57.1200,0.000000
FILLER_0_19_334,VGND,li1,156.6300,57.1200,0.000000
FILLER_0_19_284,VGND,li1,134.0900,57.1200,0.000000
FILLER_0_19_281,VGND,li1,132.7100,57.1200,0.000000
FILLER_0_19_277,VGND,li1,130.8700,57.1200,0.000000
FILLER_0_19_274,VGND,li1,129.4900,57.1200,0.000000
FILLER_0_19_265,VGND,li1,124.8900,57.1200,0.000000
FILLER_0_19_256,VGND,li1,121.2100,57.1200,0.000000
FILLER_0_19_248,VGND,li1,117.0700,57.1200,0.000000
FILLER_0_19_245,VGND,li1,116.1500,57.1200,0.000000
FILLER_0_19_240,VGND,li1,113.6200,57.1200,0.000000
FILLER_0_19_237,VGND,li1,112.4700,57.1200,0.000000
FILLER_0_19_234,VGND,li1,111.0900,57.1200,0.000000
FILLER_0_19_231,VGND,li1,109.7100,57.1200,0.000000
FILLER_0_19_228,VGND,li1,108.3300,57.1200,0.000000
FILLER_0_19_225,VGND,li1,106.9500,57.1200,0.000000
FILLER_0_19_223,VGND,li1,105.5700,57.1200,0.000000
FILLER_0_19_220,VGND,li1,104.6500,57.1200,0.000000
FILLER_0_19_217,VGND,li1,103.2700,57.1200,0.000000
FILLER_0_19_211,VGND,li1,100.5100,57.1200,0.000000
FILLER_0_19_208,VGND,li1,99.1300,57.1200,0.000000
FILLER_0_19_205,VGND,li1,97.7500,57.1200,0.000000
FILLER_0_19_202,VGND,li1,96.3700,57.1200,0.000000
FILLER_0_19_199,VGND,li1,94.9900,57.1200,0.000000
FILLER_0_19_196,VGND,li1,93.6100,57.1200,0.000000
FILLER_0_19_193,VGND,li1,92.2300,57.1200,0.000000
FILLER_0_19_190,VGND,li1,90.8500,57.1200,0.000000
FILLER_0_19_187,VGND,li1,89.4700,57.1200,0.000000
FILLER_0_19_184,VGND,li1,88.0900,57.1200,0.000000
FILLER_0_19_181,VGND,li1,86.7100,57.1200,0.000000
FILLER_0_19_178,VGND,li1,85.3300,57.1200,0.000000
FILLER_0_19_169,VGND,li1,80.7300,57.1200,0.000000
FILLER_0_19_167,VGND,li1,79.8100,57.1200,0.000000
FILLER_0_19_164,VGND,li1,78.8900,57.1200,0.000000
FILLER_0_19_161,VGND,li1,77.5100,57.1200,0.000000
FILLER_0_19_146,VGND,li1,70.1500,57.1200,0.000000
FILLER_0_19_143,VGND,li1,69.2300,57.1200,0.000000
FILLER_0_19_140,VGND,li1,67.8500,57.1200,0.000000
FILLER_0_19_126,VGND,li1,60.9500,57.1200,0.000000
FILLER_0_19_123,VGND,li1,60.0300,57.1200,0.000000
FILLER_0_19_111,VGND,li1,54.0500,57.1200,0.000000
FILLER_0_19_108,VGND,li1,53.1300,57.1200,0.000000
FILLER_0_19_105,VGND,li1,51.7500,57.1200,0.000000
FILLER_0_19_102,VGND,li1,50.3700,57.1200,0.000000
FILLER_0_19_99,VGND,li1,48.9900,57.1200,0.000000
FILLER_0_19_94,VGND,li1,46.4600,57.1200,0.000000
FILLER_0_19_89,VGND,li1,44.1600,57.1200,0.000000
FILLER_0_19_86,VGND,li1,43.0100,57.1200,0.000000
FILLER_0_19_83,VGND,li1,41.6300,57.1200,0.000000
FILLER_0_19_79,VGND,li1,39.3300,57.1200,0.000000
FILLER_0_19_76,VGND,li1,38.4100,57.1200,0.000000
FILLER_0_19_73,VGND,li1,37.0300,57.1200,0.000000
FILLER_0_19_66,VGND,li1,33.3500,57.1200,0.000000
FILLER_0_19_63,VGND,li1,32.4300,57.1200,0.000000
FILLER_0_19_60,VGND,li1,31.0500,57.1200,0.000000
FILLER_0_19_57,VGND,li1,29.6700,57.1200,0.000000
FILLER_0_19_55,VGND,li1,28.2900,57.1200,0.000000
FILLER_0_19_52,VGND,li1,27.3700,57.1200,0.000000
FILLER_0_19_49,VGND,li1,25.9900,57.1200,0.000000
FILLER_0_19_40,VGND,li1,21.6200,57.1200,0.000000
FILLER_0_19_3,VGND,li1,4.8300,57.1200,0.000000
FILLER_0_18_334,VGND,li1,156.6300,51.6800,0.000001
FILLER_0_18_309,VGND,li1,145.3600,51.6800,0.000000
FILLER_0_18_303,VGND,li1,142.6000,51.6800,0.000000
FILLER_0_18_300,VGND,li1,141.4500,51.6800,0.000000
FILLER_0_18_297,VGND,li1,140.0700,51.6800,0.000000
FILLER_0_18_271,VGND,li1,128.1100,51.6800,0.000000
FILLER_0_18_268,VGND,li1,126.7300,51.6800,0.000000
FILLER_0_18_253,VGND,li1,119.3700,51.6800,0.000000
FILLER_0_18_249,VGND,li1,117.9900,51.6800,0.000000
FILLER_0_18_246,VGND,li1,116.6100,51.6800,0.000000
FILLER_0_18_235,VGND,li1,111.3200,51.6800,0.000000
FILLER_0_18_232,VGND,li1,110.1700,51.6800,0.000000
FILLER_0_18_223,VGND,li1,105.8000,51.6800,0.000000
FILLER_0_18_220,VGND,li1,104.6500,51.6800,0.000000
FILLER_0_18_217,VGND,li1,103.2700,51.6800,0.000000
FILLER_0_18_206,VGND,li1,98.2100,51.6800,0.000000
FILLER_0_18_191,VGND,li1,91.0800,51.6800,0.000000
FILLER_0_18_179,VGND,li1,85.3300,51.6800,0.000000
FILLER_0_18_176,VGND,li1,84.4100,51.6800,0.000000
FILLER_0_18_173,VGND,li1,83.0300,51.6800,0.000000
FILLER_0_18_170,VGND,li1,81.6500,51.6800,0.000000
FILLER_0_18_167,VGND,li1,80.2700,51.6800,0.000000
FILLER_0_18_158,VGND,li1,76.1300,51.6800,0.000000
FILLER_0_18_155,VGND,li1,74.7500,51.6800,0.000000
FILLER_0_18_141,VGND,li1,67.8500,51.6800,0.000000
FILLER_0_18_139,VGND,li1,66.9300,51.6800,0.000000
FILLER_0_18_136,VGND,li1,66.0100,51.6800,0.000000
FILLER_0_18_133,VGND,li1,64.6300,51.6800,0.000000
FILLER_0_18_130,VGND,li1,63.2500,51.6800,0.000000
FILLER_0_18_127,VGND,li1,61.8700,51.6800,0.000000
FILLER_0_18_124,VGND,li1,60.4900,51.6800,0.000000
FILLER_0_18_105,VGND,li1,51.7500,51.6800,0.000000
FILLER_0_18_85,VGND,li1,42.5500,51.6800,0.000000
FILLER_0_18_45,VGND,li1,23.6900,51.6800,0.000000
FILLER_0_18_42,VGND,li1,22.7700,51.6800,0.000000
FILLER_0_18_26,VGND,li1,15.1800,51.6800,0.000000
FILLER_0_18_23,VGND,li1,14.0300,51.6800,0.000000
FILLER_0_18_20,VGND,li1,12.6500,51.6800,0.000000
FILLER_0_18_17,VGND,li1,11.2700,51.6800,0.000000
FILLER_0_18_9,VGND,li1,7.3600,51.6800,0.000000
FILLER_0_18_6,VGND,li1,6.2100,51.6800,0.000000
FILLER_0_18_3,VGND,li1,4.8300,51.6800,0.000000
FILLER_0_17_312,VGND,li1,146.5100,51.6800,0.000000
FILLER_0_17_305,VGND,li1,143.2900,51.6800,0.000000
FILLER_0_17_295,VGND,li1,139.1500,51.6800,0.000000
FILLER_0_17_270,VGND,li1,127.6500,51.6800,0.000000
FILLER_0_17_267,VGND,li1,126.2700,51.6800,0.000000
FILLER_0_17_258,VGND,li1,121.6700,51.6800,0.000000
FILLER_0_17_251,VGND,li1,118.6800,51.6800,0.000000
FILLER_0_17_248,VGND,li1,117.5300,51.6800,0.000000
FILLER_0_17_242,VGND,li1,114.3100,51.6800,0.000000
FILLER_0_17_239,VGND,li1,113.3900,51.6800,0.000000
FILLER_0_17_236,VGND,li1,112.0100,51.6800,0.000000
FILLER_0_17_228,VGND,li1,107.8700,51.6800,0.000000
FILLER_0_17_225,VGND,li1,106.9500,51.6800,0.000000
FILLER_0_17_218,VGND,li1,103.2700,51.6800,0.000000
FILLER_0_17_215,VGND,li1,102.3500,51.6800,0.000000
FILLER_0_17_212,VGND,li1,100.9700,51.6800,0.000000
FILLER_0_17_209,VGND,li1,99.5900,51.6800,0.000000
FILLER_0_17_197,VGND,li1,94.0700,51.6800,0.000000
FILLER_0_17_194,VGND,li1,92.6900,51.6800,0.000000
FILLER_0_17_191,VGND,li1,91.3100,51.6800,0.000000
FILLER_0_17_188,VGND,li1,89.9300,51.6800,0.000000
FILLER_0_17_185,VGND,li1,88.5500,51.6800,0.000000
FILLER_0_17_182,VGND,li1,87.1700,51.6800,0.000000
FILLER_0_17_172,VGND,li1,82.1100,51.6800,0.000000
FILLER_0_17_169,VGND,li1,81.1900,51.6800,0.000000
FILLER_0_17_165,VGND,li1,79.3500,51.6800,0.000000
FILLER_0_17_162,VGND,li1,77.9700,51.6800,0.000000
FILLER_0_17_159,VGND,li1,76.5900,51.6800,0.000000
FILLER_0_17_156,VGND,li1,75.2100,51.6800,0.000000
FILLER_0_17_145,VGND,li1,70.1500,51.6800,0.000000
FILLER_0_17_142,VGND,li1,68.7700,51.6800,0.000000
FILLER_0_17_139,VGND,li1,67.3900,51.6800,0.000000
FILLER_0_17_131,VGND,li1,63.2500,51.6800,0.000000
FILLER_0_17_128,VGND,li1,62.3300,51.6800,0.000000
FILLER_0_17_125,VGND,li1,60.9500,51.6800,0.000000
FILLER_0_17_122,VGND,li1,59.5700,51.6800,0.000000
FILLER_0_17_119,VGND,li1,58.1900,51.6800,0.000000
FILLER_0_17_109,VGND,li1,53.5900,51.6800,0.000000
FILLER_0_17_106,VGND,li1,52.2100,51.6800,0.000000
FILLER_0_17_90,VGND,li1,44.6200,51.6800,0.000000
FILLER_0_17_83,VGND,li1,41.1700,51.6800,0.000000
FILLER_0_17_80,VGND,li1,40.2500,51.6800,0.000000
FILLER_0_17_74,VGND,li1,37.2600,51.6800,0.000000
FILLER_0_17_71,VGND,li1,36.1100,51.6800,0.000000
FILLER_0_17_57,VGND,li1,29.6700,51.6800,0.000000
FILLER_0_17_53,VGND,li1,27.8300,51.6800,0.000000
FILLER_0_17_50,VGND,li1,26.4500,51.6800,0.000000
FILLER_0_17_47,VGND,li1,25.0700,51.6800,0.000000
FILLER_0_17_44,VGND,li1,23.6900,51.6800,0.000000
FILLER_0_17_41,VGND,li1,22.3100,51.6800,0.000000
FILLER_0_17_27,VGND,li1,15.6400,51.6800,0.000000
FILLER_0_17_24,VGND,li1,14.4900,51.6800,0.000000
FILLER_0_17_21,VGND,li1,13.1100,51.6800,0.000000
FILLER_0_17_18,VGND,li1,11.7300,51.6800,0.000000
FILLER_0_17_15,VGND,li1,10.3500,51.6800,0.000000
FILLER_0_17_12,VGND,li1,8.9700,51.6800,0.000000
FILLER_0_17_9,VGND,li1,7.5900,51.6800,0.000000
FILLER_0_17_6,VGND,li1,6.2100,51.6800,0.000000
FILLER_0_17_3,VGND,li1,4.8300,51.6800,0.000000
FILLER_0_16_333,VGND,li1,156.4000,46.2400,0.000001
FILLER_0_16_309,VGND,li1,145.5900,46.2400,0.000001
FILLER_0_16_307,VGND,li1,144.2100,46.2400,0.000000
FILLER_0_16_304,VGND,li1,143.2900,46.2400,0.000000
FILLER_0_16_278,VGND,li1,130.8700,46.2400,0.000000
FILLER_0_16_253,VGND,li1,119.3700,46.2400,0.000000
FILLER_0_16_251,VGND,li1,118.4500,46.2400,0.000000
FILLER_0_16_248,VGND,li1,117.5300,46.2400,0.000000
FILLER_0_16_240,VGND,li1,113.6200,46.2400,0.000000
FILLER_0_16_227,VGND,li1,107.8700,46.2400,0.000000
FILLER_0_16_224,VGND,li1,106.4900,46.2400,0.000000
FILLER_0_16_221,VGND,li1,105.1100,46.2400,0.000000
FILLER_0_16_213,VGND,li1,100.9700,46.2400,0.000000
FILLER_0_16_194,VGND,li1,92.4600,46.2400,0.000000
FILLER_0_16_191,VGND,li1,91.3100,46.2400,0.000000
FILLER_0_16_187,VGND,li1,89.0100,46.2400,0.000000
FILLER_0_16_144,VGND,li1,69.2300,46.2400,0.000000
FILLER_0_16_141,VGND,li1,68.3100,46.2400,0.000000
FILLER_0_16_139,VGND,li1,66.9300,46.2400,0.000000
FILLER_0_16_126,VGND,li1,61.1800,46.2400,0.000000
FILLER_0_16_123,VGND,li1,60.0300,46.2400,0.000000
FILLER_0_16_116,VGND,li1,56.3500,46.2400,0.000000
FILLER_0_16_113,VGND,li1,55.4300,46.2400,0.000000
FILLER_0_16_110,VGND,li1,54.0500,46.2400,0.000000
FILLER_0_16_101,VGND,li1,49.4500,46.2400,0.000000
FILLER_0_16_85,VGND,li1,42.3200,46.2400,0.000001
FILLER_0_16_78,VGND,li1,39.1000,46.2400,0.000001
FILLER_0_16_71,VGND,li1,35.6500,46.2400,0.000001
FILLER_0_16_42,VGND,li1,22.7700,46.2400,0.000000
FILLER_0_16_39,VGND,li1,21.3900,46.2400,0.000000
FILLER_0_16_36,VGND,li1,20.0100,46.2400,0.000000
FILLER_0_16_27,VGND,li1,15.4100,46.2400,0.000000
FILLER_0_16_24,VGND,li1,14.4900,46.2400,0.000000
FILLER_0_16_21,VGND,li1,13.1100,46.2400,0.000000
FILLER_0_16_18,VGND,li1,11.7300,46.2400,0.000000
FILLER_0_16_15,VGND,li1,10.3500,46.2400,0.000000
FILLER_0_16_6,VGND,li1,5.9800,46.2400,0.000000
FILLER_0_16_3,VGND,li1,4.8300,46.2400,0.000000
FILLER_0_15_332,VGND,li1,156.1700,46.2400,0.000001
FILLER_0_15_315,VGND,li1,148.3500,46.2400,0.000001
FILLER_0_15_298,VGND,li1,140.0700,46.2400,0.000000
FILLER_0_15_295,VGND,li1,139.1500,46.2400,0.000000
FILLER_0_15_284,VGND,li1,133.8600,46.2400,0.000000
FILLER_0_15_281,VGND,li1,132.7100,46.2400,0.000000
FILLER_0_15_279,VGND,li1,131.3300,46.2400,0.000000
FILLER_0_15_276,VGND,li1,130.4100,46.2400,0.000000
FILLER_0_15_268,VGND,li1,126.5000,46.2400,0.000000
FILLER_0_15_251,VGND,li1,118.9100,46.2400,0.000000
FILLER_0_15_241,VGND,li1,114.3100,46.2400,0.000000
FILLER_0_15_238,VGND,li1,112.9300,46.2400,0.000000
FILLER_0_15_235,VGND,li1,111.5500,46.2400,0.000000
FILLER_0_15_232,VGND,li1,110.1700,46.2400,0.000000
FILLER_0_15_223,VGND,li1,105.5700,46.2400,0.000000
FILLER_0_15_220,VGND,li1,104.6500,46.2400,0.000000
FILLER_0_15_217,VGND,li1,103.2700,46.2400,0.000000
FILLER_0_15_207,VGND,li1,98.2100,46.2400,0.000000
FILLER_0_15_204,VGND,li1,97.2900,46.2400,0.000000
FILLER_0_15_197,VGND,li1,94.0700,46.2400,0.000000
FILLER_0_15_191,VGND,li1,91.3100,46.2400,0.000000
FILLER_0_15_188,VGND,li1,89.9300,46.2400,0.000000
FILLER_0_15_177,VGND,li1,84.8700,46.2400,0.000000
FILLER_0_15_174,VGND,li1,83.4900,46.2400,0.000000
FILLER_0_15_142,VGND,li1,68.5400,46.2400,0.000000
FILLER_0_15_139,VGND,li1,67.3900,46.2400,0.000000
FILLER_0_15_136,VGND,li1,66.0100,46.2400,0.000000
FILLER_0_15_128,VGND,li1,62.1000,46.2400,0.000000
FILLER_0_15_124,VGND,li1,60.0300,46.2400,0.000000
FILLER_0_15_121,VGND,li1,59.1100,46.2400,0.000000
FILLER_0_15_118,VGND,li1,57.7300,46.2400,0.000000
FILLER_0_15_109,VGND,li1,53.5900,46.2400,0.000000
FILLER_0_15_106,VGND,li1,52.2100,46.2400,0.000000
FILLER_0_15_103,VGND,li1,50.8300,46.2400,0.000000
FILLER_0_15_100,VGND,li1,49.4500,46.2400,0.000000
FILLER_0_15_87,VGND,li1,43.0100,46.2400,0.000001
FILLER_0_15_84,VGND,li1,42.0900,46.2400,0.000001
FILLER_0_15_81,VGND,li1,40.7100,46.2400,0.000001
FILLER_0_15_78,VGND,li1,39.3300,46.2400,0.000001
FILLER_0_15_75,VGND,li1,37.9500,46.2400,0.000001
FILLER_0_15_72,VGND,li1,36.5700,46.2400,0.000001
FILLER_0_15_68,VGND,li1,34.2700,46.2400,0.000001
FILLER_0_15_60,VGND,li1,30.8200,46.2400,0.000001
FILLER_0_15_57,VGND,li1,29.6700,46.2400,0.000001
FILLER_0_15_54,VGND,li1,28.0600,46.2400,0.000001
FILLER_0_15_51,VGND,li1,26.9100,46.2400,0.000000
FILLER_0_15_46,VGND,li1,24.3800,46.2400,0.000000
FILLER_0_15_40,VGND,li1,21.8500,46.2400,0.000000
FILLER_0_15_37,VGND,li1,20.4700,46.2400,0.000000
FILLER_0_15_34,VGND,li1,19.0900,46.2400,0.000000
FILLER_0_15_24,VGND,li1,14.4900,46.2400,0.000000
FILLER_0_15_3,VGND,li1,4.6000,46.2400,0.000000
FILLER_0_14_333,VGND,li1,156.4000,40.8000,0.000001
FILLER_0_14_330,VGND,li1,155.2500,40.8000,0.000001
FILLER_0_14_324,VGND,li1,152.2600,40.8000,0.000001
FILLER_0_14_316,VGND,li1,148.8100,40.8000,0.000001
FILLER_0_14_307,VGND,li1,144.2100,40.8000,0.000001
FILLER_0_14_293,VGND,li1,137.7700,40.8000,0.000001
FILLER_0_14_286,VGND,li1,134.7800,40.8000,0.000001
FILLER_0_14_283,VGND,li1,133.6300,40.8000,0.000001
FILLER_0_14_265,VGND,li1,125.3500,40.8000,0.000001
FILLER_0_14_262,VGND,li1,123.9700,40.8000,0.000001
FILLER_0_14_258,VGND,li1,121.6700,40.8000,0.000001
FILLER_0_14_214,VGND,li1,101.6600,40.8000,0.000000
FILLER_0_14_208,VGND,li1,98.9000,40.8000,0.000000
FILLER_0_14_205,VGND,li1,97.7500,40.8000,0.000000
FILLER_0_14_202,VGND,li1,96.3700,40.8000,0.000000
FILLER_0_14_193,VGND,li1,92.2300,40.8000,0.000000
FILLER_0_14_190,VGND,li1,90.8500,40.8000,0.000000
FILLER_0_14_177,VGND,li1,84.6400,40.8000,0.000000
FILLER_0_14_174,VGND,li1,83.4900,40.8000,0.000000
FILLER_0_14_171,VGND,li1,82.1100,40.8000,0.000000
FILLER_0_14_168,VGND,li1,80.7300,40.8000,0.000000
FILLER_0_14_165,VGND,li1,79.3500,40.8000,0.000000
FILLER_0_14_162,VGND,li1,77.9700,40.8000,0.000000
FILLER_0_14_141,VGND,li1,68.0800,40.8000,0.000000
FILLER_0_14_138,VGND,li1,66.7000,40.8000,0.000000
FILLER_0_14_122,VGND,li1,59.5700,40.8000,0.000000
FILLER_0_14_112,VGND,li1,54.9700,40.8000,0.000000
FILLER_0_14_109,VGND,li1,53.5900,40.8000,0.000000
FILLER_0_14_105,VGND,li1,51.2900,40.8000,0.000000
FILLER_0_14_102,VGND,li1,50.3700,40.8000,0.000000
FILLER_0_14_99,VGND,li1,48.9900,40.8000,0.000000
FILLER_0_14_96,VGND,li1,47.6100,40.8000,0.000000
FILLER_0_14_93,VGND,li1,46.2300,40.8000,0.000000
FILLER_0_14_82,VGND,li1,40.9400,40.8000,0.000000
FILLER_0_14_62,VGND,li1,31.7400,40.8000,0.000000
FILLER_0_14_59,VGND,li1,30.5900,40.8000,0.000000
FILLER_0_14_44,VGND,li1,23.2300,40.8000,0.000000
FILLER_0_14_25,VGND,li1,14.9500,40.8000,0.000000
FILLER_0_14_22,VGND,li1,13.5700,40.8000,0.000000
FILLER_0_14_19,VGND,li1,12.1900,40.8000,0.000000
FILLER_0_14_6,VGND,li1,5.9800,40.8000,0.000000
FILLER_0_14_3,VGND,li1,4.8300,40.8000,0.000000
FILLER_0_13_333,VGND,li1,156.4000,40.8000,0.000001
FILLER_0_13_330,VGND,li1,155.2500,40.8000,0.000001
FILLER_0_13_311,VGND,li1,146.2800,40.8000,0.000001
FILLER_0_13_281,VGND,li1,132.2500,40.8000,0.000001
FILLER_0_13_272,VGND,li1,128.1100,40.8000,0.000001
FILLER_0_13_255,VGND,li1,120.7500,40.8000,0.000001
FILLER_0_13_252,VGND,li1,119.3700,40.8000,0.000001
FILLER_0_13_241,VGND,li1,114.3100,40.8000,0.000000
FILLER_0_13_228,VGND,li1,108.3300,40.8000,0.000000
FILLER_0_13_225,VGND,li1,106.9500,40.8000,0.000000
FILLER_0_13_222,VGND,li1,105.3400,40.8000,0.000000
FILLER_0_13_219,VGND,li1,104.1900,40.8000,0.000000
FILLER_0_13_212,VGND,li1,100.9700,40.8000,0.000000
FILLER_0_13_209,VGND,li1,99.5900,40.8000,0.000000
FILLER_0_13_192,VGND,li1,91.7700,40.8000,0.000000
FILLER_0_13_189,VGND,li1,90.3900,40.8000,0.000000
FILLER_0_13_186,VGND,li1,89.0100,40.8000,0.000000
FILLER_0_13_183,VGND,li1,87.6300,40.8000,0.000000
FILLER_0_13_169,VGND,li1,81.1900,40.8000,0.000000
FILLER_0_13_165,VGND,li1,79.3500,40.8000,0.000000
FILLER_0_13_133,VGND,li1,64.6300,40.8000,0.000000
FILLER_0_13_109,VGND,li1,53.5900,40.8000,0.000000
FILLER_0_13_106,VGND,li1,52.2100,40.8000,0.000000
FILLER_0_13_103,VGND,li1,50.8300,40.8000,0.000000
FILLER_0_13_100,VGND,li1,49.4500,40.8000,0.000000
FILLER_0_13_84,VGND,li1,41.6300,40.8000,0.000000
FILLER_0_13_81,VGND,li1,40.7100,40.8000,0.000000
FILLER_0_13_78,VGND,li1,39.3300,40.8000,0.000000
FILLER_0_13_75,VGND,li1,37.9500,40.8000,0.000000
FILLER_0_13_72,VGND,li1,36.5700,40.8000,0.000000
FILLER_0_13_69,VGND,li1,35.1900,40.8000,0.000000
FILLER_0_13_66,VGND,li1,33.8100,40.8000,0.000000
FILLER_0_13_63,VGND,li1,32.4300,40.8000,0.000000
FILLER_0_13_60,VGND,li1,31.0500,40.8000,0.000000
FILLER_0_13_57,VGND,li1,29.6700,40.8000,0.000000
FILLER_0_13_54,VGND,li1,28.0600,40.8000,0.000000
FILLER_0_13_49,VGND,li1,25.7600,40.8000,0.000000
FILLER_0_13_42,VGND,li1,22.5400,40.8000,0.000000
FILLER_0_13_39,VGND,li1,21.3900,40.8000,0.000000
FILLER_0_13_36,VGND,li1,20.0100,40.8000,0.000000
FILLER_0_13_33,VGND,li1,18.6300,40.8000,0.000000
FILLER_0_13_30,VGND,li1,17.2500,40.8000,0.000000
FILLER_0_13_27,VGND,li1,15.8700,40.8000,0.000000
FILLER_0_13_24,VGND,li1,14.4900,40.8000,0.000000
FILLER_0_13_21,VGND,li1,13.1100,40.8000,0.000000
FILLER_0_13_6,VGND,li1,5.7500,40.8000,0.000000
FILLER_0_13_3,VGND,li1,4.8300,40.8000,0.000000
FILLER_0_12_333,VGND,li1,156.4000,35.3600,0.000000
FILLER_0_12_330,VGND,li1,155.2500,35.3600,0.000000
FILLER_0_12_309,VGND,li1,145.5900,35.3600,0.000000
FILLER_0_12_285,VGND,li1,134.3200,35.3600,0.000000
FILLER_0_12_282,VGND,li1,133.1700,35.3600,0.000000
FILLER_0_12_279,VGND,li1,131.7900,35.3600,0.000000
FILLER_0_12_266,VGND,li1,125.5800,35.3600,0.000000
FILLER_0_12_250,VGND,li1,118.2200,35.3600,0.000000
FILLER_0_12_247,VGND,li1,117.0700,35.3600,0.000000
FILLER_0_12_244,VGND,li1,115.6900,35.3600,0.000000
FILLER_0_12_220,VGND,li1,104.4200,35.3600,0.000000
FILLER_0_12_212,VGND,li1,100.5100,35.3600,0.000000
FILLER_0_12_209,VGND,li1,99.5900,35.3600,0.000000
FILLER_0_12_206,VGND,li1,98.2100,35.3600,0.000000
FILLER_0_12_203,VGND,li1,96.8300,35.3600,0.000000
FILLER_0_12_200,VGND,li1,95.4500,35.3600,0.000000
FILLER_0_12_197,VGND,li1,94.0700,35.3600,0.000000
FILLER_0_12_193,VGND,li1,92.2300,35.3600,0.000000
FILLER_0_12_190,VGND,li1,90.8500,35.3600,0.000000
FILLER_0_12_187,VGND,li1,89.4700,35.3600,0.000000
FILLER_0_12_184,VGND,li1,88.0900,35.3600,0.000000
FILLER_0_12_181,VGND,li1,86.7100,35.3600,0.000000
FILLER_0_12_166,VGND,li1,79.8100,35.3600,0.000000
FILLER_0_12_150,VGND,li1,71.9900,35.3600,0.000000
FILLER_0_12_147,VGND,li1,71.0700,35.3600,0.000000
FILLER_0_12_144,VGND,li1,69.6900,35.3600,0.000000
FILLER_0_12_141,VGND,li1,68.3100,35.3600,0.000000
FILLER_0_12_139,VGND,li1,66.9300,35.3600,0.000000
FILLER_0_12_136,VGND,li1,66.0100,35.3600,0.000000
FILLER_0_12_129,VGND,li1,62.3300,35.3600,0.000000
FILLER_0_12_126,VGND,li1,61.4100,35.3600,0.000000
FILLER_0_12_123,VGND,li1,60.0300,35.3600,0.000000
FILLER_0_12_120,VGND,li1,58.6500,35.3600,0.000000
FILLER_0_12_117,VGND,li1,57.2700,35.3600,0.000000
FILLER_0_12_114,VGND,li1,55.8900,35.3600,0.000000
FILLER_0_12_111,VGND,li1,54.5100,35.3600,0.000000
