Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_21_27,VPWR,li1,15.6400,59.8400,1.800000
FILLER_0_21_24,VPWR,li1,14.4900,59.8400,1.800000
FILLER_0_21_21,VPWR,li1,13.1100,59.8400,1.800000
FILLER_0_21_18,VPWR,li1,11.7300,59.8400,1.800000
FILLER_0_21_15,VPWR,li1,10.3500,59.8400,1.800000
FILLER_0_21_9,VPWR,li1,7.3600,59.8400,1.800000
FILLER_0_21_6,VPWR,li1,6.2100,59.8400,1.800000
FILLER_0_21_3,VPWR,li1,4.8300,59.8400,1.800000
FILLER_0_20_309,VPWR,li1,145.5900,59.8400,1.800000
FILLER_0_20_306,VPWR,li1,143.9800,59.8400,1.800000
FILLER_0_20_298,VPWR,li1,140.0700,59.8400,1.800000
FILLER_0_20_295,VPWR,li1,139.1500,59.8400,1.800000
FILLER_0_20_292,VPWR,li1,137.7700,59.8400,1.800000
FILLER_0_20_287,VPWR,li1,135.0100,59.8400,1.800000
FILLER_0_20_268,VPWR,li1,126.2700,59.8400,1.800000
FILLER_0_20_265,VPWR,li1,125.3500,59.8400,1.800000
FILLER_0_20_262,VPWR,li1,123.9700,59.8400,1.800000
FILLER_0_20_253,VPWR,li1,119.3700,59.8400,1.800000
FILLER_0_20_251,VPWR,li1,118.4500,59.8400,1.800000
FILLER_0_20_248,VPWR,li1,117.5300,59.8400,1.800000
FILLER_0_20_245,VPWR,li1,116.1500,59.8400,1.800000
FILLER_0_20_242,VPWR,li1,114.7700,59.8400,1.800000
FILLER_0_20_231,VPWR,li1,109.4800,59.8400,1.800000
FILLER_0_20_222,VPWR,li1,105.5700,59.8400,1.800000
FILLER_0_20_219,VPWR,li1,104.1900,59.8400,1.800000
FILLER_0_20_206,VPWR,li1,97.9800,59.8400,1.800000
FILLER_0_20_203,VPWR,li1,96.8300,59.8400,1.800000
FILLER_0_20_194,VPWR,li1,92.4600,59.8400,1.800000
FILLER_0_20_191,VPWR,li1,91.3100,59.8400,1.800000
FILLER_0_20_188,VPWR,li1,89.9300,59.8400,1.800000
FILLER_0_20_175,VPWR,li1,83.4900,59.8400,1.800000
FILLER_0_20_172,VPWR,li1,82.5700,59.8400,1.800000
FILLER_0_20_169,VPWR,li1,81.1900,59.8400,1.800000
FILLER_0_20_166,VPWR,li1,79.8100,59.8400,1.800000
FILLER_0_20_163,VPWR,li1,78.4300,59.8400,1.800000
FILLER_0_20_150,VPWR,li1,71.9900,59.8400,1.800000
FILLER_0_20_147,VPWR,li1,71.0700,59.8400,1.800000
FILLER_0_20_144,VPWR,li1,69.6900,59.8400,1.800000
FILLER_0_20_141,VPWR,li1,68.3100,59.8400,1.800000
FILLER_0_20_137,VPWR,li1,66.4700,59.8400,1.800000
FILLER_0_20_134,VPWR,li1,65.0900,59.8400,1.800000
FILLER_0_20_131,VPWR,li1,63.7100,59.8400,1.800000
FILLER_0_20_128,VPWR,li1,62.3300,59.8400,1.800000
FILLER_0_20_125,VPWR,li1,60.9500,59.8400,1.800000
FILLER_0_20_103,VPWR,li1,50.6000,59.8400,1.800000
FILLER_0_20_100,VPWR,li1,49.4500,59.8400,1.800000
FILLER_0_20_97,VPWR,li1,48.0700,59.8400,1.800000
FILLER_0_20_94,VPWR,li1,46.6900,59.8400,1.800000
FILLER_0_20_91,VPWR,li1,45.3100,59.8400,1.800000
FILLER_0_20_83,VPWR,li1,41.1700,59.8400,1.800000
FILLER_0_20_75,VPWR,li1,37.4900,59.8400,1.800000
FILLER_0_20_72,VPWR,li1,36.5700,59.8400,1.800000
FILLER_0_20_69,VPWR,li1,35.1900,59.8400,1.800000
FILLER_0_20_56,VPWR,li1,28.7500,59.8400,1.800000
FILLER_0_20_53,VPWR,li1,27.8300,59.8400,1.800000
FILLER_0_20_50,VPWR,li1,26.4500,59.8400,1.800000
FILLER_0_20_43,VPWR,li1,22.7700,59.8400,1.800000
FILLER_0_20_40,VPWR,li1,21.8500,59.8400,1.800000
FILLER_0_20_21,VPWR,li1,12.6500,59.8400,1.800000
FILLER_0_20_6,VPWR,li1,5.9800,59.8400,1.800000
FILLER_0_20_3,VPWR,li1,4.8300,59.8400,1.800000
FILLER_0_19_334,VPWR,li1,156.6300,54.4000,1.799999
FILLER_0_19_284,VPWR,li1,134.0900,54.4000,1.800000
FILLER_0_19_281,VPWR,li1,132.7100,54.4000,1.800000
FILLER_0_19_277,VPWR,li1,130.8700,54.4000,1.800000
FILLER_0_19_274,VPWR,li1,129.4900,54.4000,1.800000
FILLER_0_19_265,VPWR,li1,124.8900,54.4000,1.800000
FILLER_0_19_256,VPWR,li1,121.2100,54.4000,1.800000
FILLER_0_19_248,VPWR,li1,117.0700,54.4000,1.800000
FILLER_0_19_245,VPWR,li1,116.1500,54.4000,1.800000
FILLER_0_19_240,VPWR,li1,113.6200,54.4000,1.800000
FILLER_0_19_237,VPWR,li1,112.4700,54.4000,1.800000
FILLER_0_19_234,VPWR,li1,111.0900,54.4000,1.800000
FILLER_0_19_231,VPWR,li1,109.7100,54.4000,1.800000
FILLER_0_19_228,VPWR,li1,108.3300,54.4000,1.800000
FILLER_0_19_225,VPWR,li1,106.9500,54.4000,1.800000
FILLER_0_19_223,VPWR,li1,105.5700,54.4000,1.800000
FILLER_0_19_220,VPWR,li1,104.6500,54.4000,1.800000
FILLER_0_19_217,VPWR,li1,103.2700,54.4000,1.800000
FILLER_0_19_211,VPWR,li1,100.5100,54.4000,1.800000
FILLER_0_19_208,VPWR,li1,99.1300,54.4000,1.800000
FILLER_0_19_205,VPWR,li1,97.7500,54.4000,1.800000
FILLER_0_19_202,VPWR,li1,96.3700,54.4000,1.800000
FILLER_0_19_199,VPWR,li1,94.9900,54.4000,1.800000
FILLER_0_19_196,VPWR,li1,93.6100,54.4000,1.800000
FILLER_0_19_193,VPWR,li1,92.2300,54.4000,1.800000
FILLER_0_19_190,VPWR,li1,90.8500,54.4000,1.800000
FILLER_0_19_187,VPWR,li1,89.4700,54.4000,1.800000
FILLER_0_19_184,VPWR,li1,88.0900,54.4000,1.800000
FILLER_0_19_181,VPWR,li1,86.7100,54.4000,1.800000
FILLER_0_19_178,VPWR,li1,85.3300,54.4000,1.800000
FILLER_0_19_169,VPWR,li1,80.7300,54.4000,1.800000
FILLER_0_19_167,VPWR,li1,79.8100,54.4000,1.800000
FILLER_0_19_164,VPWR,li1,78.8900,54.4000,1.800000
FILLER_0_19_161,VPWR,li1,77.5100,54.4000,1.800000
FILLER_0_19_146,VPWR,li1,70.1500,54.4000,1.800000
FILLER_0_19_143,VPWR,li1,69.2300,54.4000,1.800000
FILLER_0_19_140,VPWR,li1,67.8500,54.4000,1.800000
FILLER_0_19_126,VPWR,li1,60.9500,54.4000,1.800000
FILLER_0_19_123,VPWR,li1,60.0300,54.4000,1.800000
FILLER_0_19_111,VPWR,li1,54.0500,54.4000,1.800000
FILLER_0_19_108,VPWR,li1,53.1300,54.4000,1.800000
FILLER_0_19_105,VPWR,li1,51.7500,54.4000,1.800000
FILLER_0_19_102,VPWR,li1,50.3700,54.4000,1.800000
FILLER_0_19_99,VPWR,li1,48.9900,54.4000,1.800000
FILLER_0_19_94,VPWR,li1,46.4600,54.4000,1.800000
FILLER_0_19_89,VPWR,li1,44.1600,54.4000,1.800000
FILLER_0_19_86,VPWR,li1,43.0100,54.4000,1.800000
FILLER_0_19_83,VPWR,li1,41.6300,54.4000,1.800000
FILLER_0_19_79,VPWR,li1,39.3300,54.4000,1.800000
FILLER_0_19_76,VPWR,li1,38.4100,54.4000,1.800000
FILLER_0_19_73,VPWR,li1,37.0300,54.4000,1.800000
FILLER_0_19_66,VPWR,li1,33.3500,54.4000,1.800000
FILLER_0_19_63,VPWR,li1,32.4300,54.4000,1.800000
FILLER_0_19_60,VPWR,li1,31.0500,54.4000,1.800000
FILLER_0_19_57,VPWR,li1,29.6700,54.4000,1.800000
FILLER_0_19_55,VPWR,li1,28.2900,54.4000,1.800000
FILLER_0_19_52,VPWR,li1,27.3700,54.4000,1.800000
FILLER_0_19_49,VPWR,li1,25.9900,54.4000,1.800000
FILLER_0_19_40,VPWR,li1,21.6200,54.4000,1.800000
FILLER_0_19_3,VPWR,li1,4.8300,54.4000,1.800000
FILLER_0_18_334,VPWR,li1,156.6300,54.4000,1.799999
FILLER_0_18_309,VPWR,li1,145.3600,54.4000,1.799999
FILLER_0_18_303,VPWR,li1,142.6000,54.4000,1.799999
FILLER_0_18_300,VPWR,li1,141.4500,54.4000,1.800000
FILLER_0_18_297,VPWR,li1,140.0700,54.4000,1.800000
FILLER_0_18_271,VPWR,li1,128.1100,54.4000,1.800000
FILLER_0_18_268,VPWR,li1,126.7300,54.4000,1.800000
FILLER_0_18_253,VPWR,li1,119.3700,54.4000,1.800000
FILLER_0_18_249,VPWR,li1,117.9900,54.4000,1.800000
FILLER_0_18_246,VPWR,li1,116.6100,54.4000,1.800000
FILLER_0_18_235,VPWR,li1,111.3200,54.4000,1.800000
FILLER_0_18_232,VPWR,li1,110.1700,54.4000,1.800000
FILLER_0_18_223,VPWR,li1,105.8000,54.4000,1.800000
FILLER_0_18_220,VPWR,li1,104.6500,54.4000,1.800000
FILLER_0_18_217,VPWR,li1,103.2700,54.4000,1.800000
FILLER_0_18_206,VPWR,li1,98.2100,54.4000,1.800000
FILLER_0_18_191,VPWR,li1,91.0800,54.4000,1.800000
FILLER_0_18_179,VPWR,li1,85.3300,54.4000,1.800000
FILLER_0_18_176,VPWR,li1,84.4100,54.4000,1.800000
FILLER_0_18_173,VPWR,li1,83.0300,54.4000,1.800000
FILLER_0_18_170,VPWR,li1,81.6500,54.4000,1.800000
FILLER_0_18_167,VPWR,li1,80.2700,54.4000,1.800000
FILLER_0_18_158,VPWR,li1,76.1300,54.4000,1.800000
FILLER_0_18_155,VPWR,li1,74.7500,54.4000,1.800000
FILLER_0_18_141,VPWR,li1,67.8500,54.4000,1.800000
FILLER_0_18_139,VPWR,li1,66.9300,54.4000,1.800000
FILLER_0_18_136,VPWR,li1,66.0100,54.4000,1.800000
FILLER_0_18_133,VPWR,li1,64.6300,54.4000,1.800000
FILLER_0_18_130,VPWR,li1,63.2500,54.4000,1.800000
FILLER_0_18_127,VPWR,li1,61.8700,54.4000,1.800000
FILLER_0_18_124,VPWR,li1,60.4900,54.4000,1.800000
FILLER_0_18_105,VPWR,li1,51.7500,54.4000,1.800000
FILLER_0_18_85,VPWR,li1,42.5500,54.4000,1.800000
FILLER_0_18_45,VPWR,li1,23.6900,54.4000,1.800000
FILLER_0_18_42,VPWR,li1,22.7700,54.4000,1.800000
FILLER_0_18_26,VPWR,li1,15.1800,54.4000,1.800000
FILLER_0_18_23,VPWR,li1,14.0300,54.4000,1.800000
FILLER_0_18_20,VPWR,li1,12.6500,54.4000,1.800000
FILLER_0_18_17,VPWR,li1,11.2700,54.4000,1.800000
FILLER_0_18_9,VPWR,li1,7.3600,54.4000,1.800000
FILLER_0_18_6,VPWR,li1,6.2100,54.4000,1.800000
FILLER_0_18_3,VPWR,li1,4.8300,54.4000,1.800000
FILLER_0_17_312,VPWR,li1,146.5100,48.9600,1.800000
FILLER_0_17_305,VPWR,li1,143.2900,48.9600,1.800000
FILLER_0_17_295,VPWR,li1,139.1500,48.9600,1.800000
FILLER_0_17_270,VPWR,li1,127.6500,48.9600,1.800000
FILLER_0_17_267,VPWR,li1,126.2700,48.9600,1.800000
FILLER_0_17_258,VPWR,li1,121.6700,48.9600,1.800000
FILLER_0_17_251,VPWR,li1,118.6800,48.9600,1.800000
FILLER_0_17_248,VPWR,li1,117.5300,48.9600,1.800000
FILLER_0_17_242,VPWR,li1,114.3100,48.9600,1.800000
FILLER_0_17_239,VPWR,li1,113.3900,48.9600,1.800000
FILLER_0_17_236,VPWR,li1,112.0100,48.9600,1.800000
FILLER_0_17_228,VPWR,li1,107.8700,48.9600,1.800000
FILLER_0_17_225,VPWR,li1,106.9500,48.9600,1.800000
FILLER_0_17_218,VPWR,li1,103.2700,48.9600,1.800000
FILLER_0_17_215,VPWR,li1,102.3500,48.9600,1.800000
FILLER_0_17_212,VPWR,li1,100.9700,48.9600,1.800000
FILLER_0_17_209,VPWR,li1,99.5900,48.9600,1.800000
FILLER_0_17_197,VPWR,li1,94.0700,48.9600,1.800000
FILLER_0_17_194,VPWR,li1,92.6900,48.9600,1.800000
FILLER_0_17_191,VPWR,li1,91.3100,48.9600,1.800000
FILLER_0_17_188,VPWR,li1,89.9300,48.9600,1.800000
FILLER_0_17_185,VPWR,li1,88.5500,48.9600,1.800000
FILLER_0_17_182,VPWR,li1,87.1700,48.9600,1.800000
FILLER_0_17_172,VPWR,li1,82.1100,48.9600,1.800000
FILLER_0_17_169,VPWR,li1,81.1900,48.9600,1.800000
FILLER_0_17_165,VPWR,li1,79.3500,48.9600,1.800000
FILLER_0_17_162,VPWR,li1,77.9700,48.9600,1.800000
FILLER_0_17_159,VPWR,li1,76.5900,48.9600,1.800000
FILLER_0_17_156,VPWR,li1,75.2100,48.9600,1.800000
FILLER_0_17_145,VPWR,li1,70.1500,48.9600,1.800000
FILLER_0_17_142,VPWR,li1,68.7700,48.9600,1.800000
FILLER_0_17_139,VPWR,li1,67.3900,48.9600,1.800000
FILLER_0_17_131,VPWR,li1,63.2500,48.9600,1.800000
FILLER_0_17_128,VPWR,li1,62.3300,48.9600,1.800000
FILLER_0_17_125,VPWR,li1,60.9500,48.9600,1.800000
FILLER_0_17_122,VPWR,li1,59.5700,48.9600,1.800000
FILLER_0_17_119,VPWR,li1,58.1900,48.9600,1.800000
FILLER_0_17_109,VPWR,li1,53.5900,48.9600,1.800000
FILLER_0_17_106,VPWR,li1,52.2100,48.9600,1.800000
FILLER_0_17_90,VPWR,li1,44.6200,48.9600,1.800000
FILLER_0_17_83,VPWR,li1,41.1700,48.9600,1.800000
FILLER_0_17_80,VPWR,li1,40.2500,48.9600,1.800000
FILLER_0_17_74,VPWR,li1,37.2600,48.9600,1.800000
FILLER_0_17_71,VPWR,li1,36.1100,48.9600,1.800000
FILLER_0_17_57,VPWR,li1,29.6700,48.9600,1.800000
FILLER_0_17_53,VPWR,li1,27.8300,48.9600,1.800000
FILLER_0_17_50,VPWR,li1,26.4500,48.9600,1.800000
FILLER_0_17_47,VPWR,li1,25.0700,48.9600,1.800000
FILLER_0_17_44,VPWR,li1,23.6900,48.9600,1.800000
FILLER_0_17_41,VPWR,li1,22.3100,48.9600,1.800000
FILLER_0_17_27,VPWR,li1,15.6400,48.9600,1.800000
FILLER_0_17_24,VPWR,li1,14.4900,48.9600,1.800000
FILLER_0_17_21,VPWR,li1,13.1100,48.9600,1.800000
FILLER_0_17_18,VPWR,li1,11.7300,48.9600,1.800000
FILLER_0_17_15,VPWR,li1,10.3500,48.9600,1.800000
FILLER_0_17_12,VPWR,li1,8.9700,48.9600,1.800000
FILLER_0_17_9,VPWR,li1,7.5900,48.9600,1.800000
FILLER_0_17_6,VPWR,li1,6.2100,48.9600,1.800000
FILLER_0_17_3,VPWR,li1,4.8300,48.9600,1.800000
FILLER_0_16_333,VPWR,li1,156.4000,48.9600,1.800000
FILLER_0_16_309,VPWR,li1,145.5900,48.9600,1.800000
FILLER_0_16_307,VPWR,li1,144.2100,48.9600,1.800000
FILLER_0_16_304,VPWR,li1,143.2900,48.9600,1.800000
FILLER_0_16_278,VPWR,li1,130.8700,48.9600,1.800000
FILLER_0_16_253,VPWR,li1,119.3700,48.9600,1.800000
FILLER_0_16_251,VPWR,li1,118.4500,48.9600,1.800000
FILLER_0_16_248,VPWR,li1,117.5300,48.9600,1.800000
FILLER_0_16_240,VPWR,li1,113.6200,48.9600,1.800000
FILLER_0_16_227,VPWR,li1,107.8700,48.9600,1.800000
FILLER_0_16_224,VPWR,li1,106.4900,48.9600,1.800000
FILLER_0_16_221,VPWR,li1,105.1100,48.9600,1.800000
FILLER_0_16_213,VPWR,li1,100.9700,48.9600,1.800000
FILLER_0_16_194,VPWR,li1,92.4600,48.9600,1.800000
FILLER_0_16_191,VPWR,li1,91.3100,48.9600,1.800000
FILLER_0_16_187,VPWR,li1,89.0100,48.9600,1.800000
FILLER_0_16_144,VPWR,li1,69.2300,48.9600,1.800000
FILLER_0_16_141,VPWR,li1,68.3100,48.9600,1.800000
FILLER_0_16_139,VPWR,li1,66.9300,48.9600,1.800000
FILLER_0_16_126,VPWR,li1,61.1800,48.9600,1.800000
FILLER_0_16_123,VPWR,li1,60.0300,48.9600,1.800000
FILLER_0_16_116,VPWR,li1,56.3500,48.9600,1.800000
FILLER_0_16_113,VPWR,li1,55.4300,48.9600,1.800000
FILLER_0_16_110,VPWR,li1,54.0500,48.9600,1.800000
FILLER_0_16_101,VPWR,li1,49.4500,48.9600,1.800000
FILLER_0_16_85,VPWR,li1,42.3200,48.9600,1.800000
FILLER_0_16_78,VPWR,li1,39.1000,48.9600,1.800000
FILLER_0_16_71,VPWR,li1,35.6500,48.9600,1.800000
FILLER_0_16_42,VPWR,li1,22.7700,48.9600,1.800000
FILLER_0_16_39,VPWR,li1,21.3900,48.9600,1.800000
FILLER_0_16_36,VPWR,li1,20.0100,48.9600,1.800000
FILLER_0_16_27,VPWR,li1,15.4100,48.9600,1.800000
FILLER_0_16_24,VPWR,li1,14.4900,48.9600,1.800000
FILLER_0_16_21,VPWR,li1,13.1100,48.9600,1.800000
FILLER_0_16_18,VPWR,li1,11.7300,48.9600,1.800000
FILLER_0_16_15,VPWR,li1,10.3500,48.9600,1.800000
FILLER_0_16_6,VPWR,li1,5.9800,48.9600,1.800000
FILLER_0_16_3,VPWR,li1,4.8300,48.9600,1.800000
FILLER_0_15_332,VPWR,li1,156.1700,43.5200,1.799999
FILLER_0_15_315,VPWR,li1,148.3500,43.5200,1.799999
FILLER_0_15_298,VPWR,li1,140.0700,43.5200,1.799999
FILLER_0_15_295,VPWR,li1,139.1500,43.5200,1.799999
FILLER_0_15_284,VPWR,li1,133.8600,43.5200,1.800000
FILLER_0_15_281,VPWR,li1,132.7100,43.5200,1.800000
FILLER_0_15_279,VPWR,li1,131.3300,43.5200,1.800000
FILLER_0_15_276,VPWR,li1,130.4100,43.5200,1.800000
FILLER_0_15_268,VPWR,li1,126.5000,43.5200,1.800000
FILLER_0_15_251,VPWR,li1,118.9100,43.5200,1.799999
FILLER_0_15_241,VPWR,li1,114.3100,43.5200,1.800000
FILLER_0_15_238,VPWR,li1,112.9300,43.5200,1.800000
FILLER_0_15_235,VPWR,li1,111.5500,43.5200,1.800000
FILLER_0_15_232,VPWR,li1,110.1700,43.5200,1.800000
FILLER_0_15_223,VPWR,li1,105.5700,43.5200,1.800000
FILLER_0_15_220,VPWR,li1,104.6500,43.5200,1.800000
FILLER_0_15_217,VPWR,li1,103.2700,43.5200,1.800000
FILLER_0_15_207,VPWR,li1,98.2100,43.5200,1.800000
FILLER_0_15_204,VPWR,li1,97.2900,43.5200,1.800000
FILLER_0_15_197,VPWR,li1,94.0700,43.5200,1.800000
FILLER_0_15_191,VPWR,li1,91.3100,43.5200,1.800000
FILLER_0_15_188,VPWR,li1,89.9300,43.5200,1.800000
FILLER_0_15_177,VPWR,li1,84.8700,43.5200,1.800000
FILLER_0_15_174,VPWR,li1,83.4900,43.5200,1.800000
FILLER_0_15_142,VPWR,li1,68.5400,43.5200,1.800000
FILLER_0_15_139,VPWR,li1,67.3900,43.5200,1.800000
FILLER_0_15_136,VPWR,li1,66.0100,43.5200,1.800000
FILLER_0_15_128,VPWR,li1,62.1000,43.5200,1.800000
FILLER_0_15_124,VPWR,li1,60.0300,43.5200,1.800000
FILLER_0_15_121,VPWR,li1,59.1100,43.5200,1.800000
FILLER_0_15_118,VPWR,li1,57.7300,43.5200,1.800000
FILLER_0_15_109,VPWR,li1,53.5900,43.5200,1.800000
FILLER_0_15_106,VPWR,li1,52.2100,43.5200,1.800000
FILLER_0_15_103,VPWR,li1,50.8300,43.5200,1.800000
FILLER_0_15_100,VPWR,li1,49.4500,43.5200,1.800000
FILLER_0_15_87,VPWR,li1,43.0100,43.5200,1.800000
FILLER_0_15_84,VPWR,li1,42.0900,43.5200,1.800000
FILLER_0_15_81,VPWR,li1,40.7100,43.5200,1.800000
FILLER_0_15_78,VPWR,li1,39.3300,43.5200,1.800000
FILLER_0_15_75,VPWR,li1,37.9500,43.5200,1.800000
FILLER_0_15_72,VPWR,li1,36.5700,43.5200,1.800000
FILLER_0_15_68,VPWR,li1,34.2700,43.5200,1.800000
FILLER_0_15_60,VPWR,li1,30.8200,43.5200,1.800000
FILLER_0_15_57,VPWR,li1,29.6700,43.5200,1.800000
FILLER_0_15_54,VPWR,li1,28.0600,43.5200,1.800000
FILLER_0_15_51,VPWR,li1,26.9100,43.5200,1.800000
FILLER_0_15_46,VPWR,li1,24.3800,43.5200,1.800000
FILLER_0_15_40,VPWR,li1,21.8500,43.5200,1.800000
FILLER_0_15_37,VPWR,li1,20.4700,43.5200,1.800000
FILLER_0_15_34,VPWR,li1,19.0900,43.5200,1.800000
FILLER_0_15_24,VPWR,li1,14.4900,43.5200,1.800000
FILLER_0_15_3,VPWR,li1,4.6000,43.5200,1.800000
FILLER_0_14_333,VPWR,li1,156.4000,43.5200,1.799999
FILLER_0_14_330,VPWR,li1,155.2500,43.5200,1.799999
FILLER_0_14_324,VPWR,li1,152.2600,43.5200,1.799999
FILLER_0_14_316,VPWR,li1,148.8100,43.5200,1.799999
FILLER_0_14_307,VPWR,li1,144.2100,43.5200,1.799999
FILLER_0_14_293,VPWR,li1,137.7700,43.5200,1.800000
FILLER_0_14_286,VPWR,li1,134.7800,43.5200,1.800000
FILLER_0_14_283,VPWR,li1,133.6300,43.5200,1.800000
FILLER_0_14_265,VPWR,li1,125.3500,43.5200,1.800000
FILLER_0_14_262,VPWR,li1,123.9700,43.5200,1.800000
FILLER_0_14_258,VPWR,li1,121.6700,43.5200,1.800000
FILLER_0_14_214,VPWR,li1,101.6600,43.5200,1.800000
FILLER_0_14_208,VPWR,li1,98.9000,43.5200,1.800000
FILLER_0_14_205,VPWR,li1,97.7500,43.5200,1.800000
FILLER_0_14_202,VPWR,li1,96.3700,43.5200,1.800000
FILLER_0_14_193,VPWR,li1,92.2300,43.5200,1.800000
FILLER_0_14_190,VPWR,li1,90.8500,43.5200,1.800000
FILLER_0_14_177,VPWR,li1,84.6400,43.5200,1.800000
FILLER_0_14_174,VPWR,li1,83.4900,43.5200,1.800000
FILLER_0_14_171,VPWR,li1,82.1100,43.5200,1.800000
FILLER_0_14_168,VPWR,li1,80.7300,43.5200,1.800000
FILLER_0_14_165,VPWR,li1,79.3500,43.5200,1.800000
FILLER_0_14_162,VPWR,li1,77.9700,43.5200,1.800000
FILLER_0_14_141,VPWR,li1,68.0800,43.5200,1.800000
FILLER_0_14_138,VPWR,li1,66.7000,43.5200,1.800000
FILLER_0_14_122,VPWR,li1,59.5700,43.5200,1.800000
FILLER_0_14_112,VPWR,li1,54.9700,43.5200,1.800000
FILLER_0_14_109,VPWR,li1,53.5900,43.5200,1.800000
FILLER_0_14_105,VPWR,li1,51.2900,43.5200,1.800000
FILLER_0_14_102,VPWR,li1,50.3700,43.5200,1.800000
FILLER_0_14_99,VPWR,li1,48.9900,43.5200,1.800000
FILLER_0_14_96,VPWR,li1,47.6100,43.5200,1.800000
FILLER_0_14_93,VPWR,li1,46.2300,43.5200,1.800000
FILLER_0_14_82,VPWR,li1,40.9400,43.5200,1.800000
FILLER_0_14_62,VPWR,li1,31.7400,43.5200,1.800000
FILLER_0_14_59,VPWR,li1,30.5900,43.5200,1.800000
FILLER_0_14_44,VPWR,li1,23.2300,43.5200,1.800000
FILLER_0_14_25,VPWR,li1,14.9500,43.5200,1.800000
FILLER_0_14_22,VPWR,li1,13.5700,43.5200,1.800000
FILLER_0_14_19,VPWR,li1,12.1900,43.5200,1.800000
FILLER_0_14_6,VPWR,li1,5.9800,43.5200,1.800000
FILLER_0_14_3,VPWR,li1,4.8300,43.5200,1.800000
FILLER_0_13_333,VPWR,li1,156.4000,38.0800,1.799999
FILLER_0_13_330,VPWR,li1,155.2500,38.0800,1.799999
FILLER_0_13_311,VPWR,li1,146.2800,38.0800,1.799999
FILLER_0_13_281,VPWR,li1,132.2500,38.0800,1.800000
FILLER_0_13_272,VPWR,li1,128.1100,38.0800,1.800000
FILLER_0_13_255,VPWR,li1,120.7500,38.0800,1.800000
FILLER_0_13_252,VPWR,li1,119.3700,38.0800,1.800000
FILLER_0_13_241,VPWR,li1,114.3100,38.0800,1.800000
FILLER_0_13_228,VPWR,li1,108.3300,38.0800,1.800000
FILLER_0_13_225,VPWR,li1,106.9500,38.0800,1.800000
FILLER_0_13_222,VPWR,li1,105.3400,38.0800,1.800000
FILLER_0_13_219,VPWR,li1,104.1900,38.0800,1.800000
FILLER_0_13_212,VPWR,li1,100.9700,38.0800,1.800000
FILLER_0_13_209,VPWR,li1,99.5900,38.0800,1.800000
FILLER_0_13_192,VPWR,li1,91.7700,38.0800,1.800000
FILLER_0_13_189,VPWR,li1,90.3900,38.0800,1.800000
FILLER_0_13_186,VPWR,li1,89.0100,38.0800,1.800000
FILLER_0_13_183,VPWR,li1,87.6300,38.0800,1.800000
FILLER_0_13_169,VPWR,li1,81.1900,38.0800,1.800000
FILLER_0_13_165,VPWR,li1,79.3500,38.0800,1.800000
FILLER_0_13_133,VPWR,li1,64.6300,38.0800,1.800000
FILLER_0_13_109,VPWR,li1,53.5900,38.0800,1.800000
FILLER_0_13_106,VPWR,li1,52.2100,38.0800,1.800000
FILLER_0_13_103,VPWR,li1,50.8300,38.0800,1.800000
FILLER_0_13_100,VPWR,li1,49.4500,38.0800,1.800000
FILLER_0_13_84,VPWR,li1,41.6300,38.0800,1.800000
FILLER_0_13_81,VPWR,li1,40.7100,38.0800,1.800000
FILLER_0_13_78,VPWR,li1,39.3300,38.0800,1.800000
FILLER_0_13_75,VPWR,li1,37.9500,38.0800,1.800000
FILLER_0_13_72,VPWR,li1,36.5700,38.0800,1.800000
FILLER_0_13_69,VPWR,li1,35.1900,38.0800,1.800000
FILLER_0_13_66,VPWR,li1,33.8100,38.0800,1.800000
FILLER_0_13_63,VPWR,li1,32.4300,38.0800,1.800000
FILLER_0_13_60,VPWR,li1,31.0500,38.0800,1.800000
FILLER_0_13_57,VPWR,li1,29.6700,38.0800,1.800000
FILLER_0_13_54,VPWR,li1,28.0600,38.0800,1.800000
FILLER_0_13_49,VPWR,li1,25.7600,38.0800,1.800000
FILLER_0_13_42,VPWR,li1,22.5400,38.0800,1.800000
FILLER_0_13_39,VPWR,li1,21.3900,38.0800,1.800000
FILLER_0_13_36,VPWR,li1,20.0100,38.0800,1.800000
FILLER_0_13_33,VPWR,li1,18.6300,38.0800,1.800000
FILLER_0_13_30,VPWR,li1,17.2500,38.0800,1.800000
FILLER_0_13_27,VPWR,li1,15.8700,38.0800,1.800000
FILLER_0_13_24,VPWR,li1,14.4900,38.0800,1.800000
FILLER_0_13_21,VPWR,li1,13.1100,38.0800,1.800000
FILLER_0_13_6,VPWR,li1,5.7500,38.0800,1.800000
FILLER_0_13_3,VPWR,li1,4.8300,38.0800,1.800000
FILLER_0_12_333,VPWR,li1,156.4000,38.0800,1.799999
FILLER_0_12_330,VPWR,li1,155.2500,38.0800,1.799999
FILLER_0_12_309,VPWR,li1,145.5900,38.0800,1.799999
FILLER_0_12_285,VPWR,li1,134.3200,38.0800,1.800000
FILLER_0_12_282,VPWR,li1,133.1700,38.0800,1.800000
FILLER_0_12_279,VPWR,li1,131.7900,38.0800,1.800000
FILLER_0_12_266,VPWR,li1,125.5800,38.0800,1.800000
FILLER_0_12_250,VPWR,li1,118.2200,38.0800,1.800000
FILLER_0_12_247,VPWR,li1,117.0700,38.0800,1.800000
FILLER_0_12_244,VPWR,li1,115.6900,38.0800,1.800000
